ID,FilePath,Description,Label
video_0753,data/History/sad/0203.mp4,History - sad emotion video,sad
video_0754,data/History/sad/0288.mp4,History - sad emotion video,sad
video_0755,data/History/sad/0329.mp4,History - sad emotion video,sad
video_0756,data/History/sad/0369.mp4,History - sad emotion video,sad
video_0757,data/History/sad/0737.mp4,History - sad emotion video,sad
video_0758,data/History/sad/0770.mp4,History - sad emotion video,sad
video_0759,data/History/sad/0818.mp4,History - sad emotion video,sad
video_0760,data/History/sad/0828.mp4,History - sad emotion video,sad
video_0761,data/History/surprise/0014.mp4,History - surprise emotion video,surprise
video_0762,data/History/surprise/0017.mp4,History - surprise emotion video,surprise
video_0763,data/History/surprise/0033.mp4,History - surprise emotion video,surprise
video_0764,data/History/surprise/0041.mp4,History - surprise emotion video,surprise
video_0765,data/History/surprise/0063.mp4,History - surprise emotion video,surprise
video_0766,data/History/surprise/0092.mp4,History - surprise emotion video,surprise
video_0767,data/History/surprise/0137.mp4,History - surprise emotion video,surprise
video_0768,data/History/surprise/0138.mp4,History - surprise emotion video,surprise
video_0769,data/History/surprise/0159.mp4,History - surprise emotion video,surprise
video_0770,data/History/surprise/0163.mp4,History - surprise emotion video,surprise
video_0771,data/Interview/angry/0031.mp4,Interview - angry emotion video,angry
video_0772,data/Interview/angry/0073.mp4,Interview - angry emotion video,angry
video_0773,data/Interview/angry/0082.mp4,Interview - angry emotion video,angry
video_0774,data/Interview/angry/0098.mp4,Interview - angry emotion video,angry
video_0775,data/Interview/angry/0099.mp4,Interview - angry emotion video,angry
video_0776,data/Interview/angry/0153.mp4,Interview - angry emotion video,angry
video_0777,data/Interview/angry/0238.mp4,Interview - angry emotion video,angry
video_0778,data/Interview/angry/0255.mp4,Interview - angry emotion video,angry
video_0779,data/Interview/angry/0257.mp4,Interview - angry emotion video,angry
video_0780,data/Interview/angry/0287.mp4,Interview - angry emotion video,angry
video_0781,data/Interview/disgust/0005.mp4,Interview - disgust emotion video,disgust
video_0782,data/Interview/disgust/0006.mp4,Interview - disgust emotion video,disgust
video_0783,data/Interview/disgust/0021.mp4,Interview - disgust emotion video,disgust
video_0784,data/Interview/disgust/0022.mp4,Interview - disgust emotion video,disgust
video_0785,data/Interview/disgust/0026.mp4,Interview - disgust emotion video,disgust
video_0786,data/Interview/disgust/0027.mp4,Interview - disgust emotion video,disgust
video_0787,data/Interview/disgust/0028.mp4,Interview - disgust emotion video,disgust
video_0788,data/Interview/disgust/0042.mp4,Interview - disgust emotion video,disgust
video_0789,data/Interview/disgust/0071.mp4,Interview - disgust emotion video,disgust
video_0790,data/Interview/disgust/0086.mp4,Interview - disgust emotion video,disgust
video_0791,data/Interview/fear/0003.mp4,Interview - fear emotion video,fear
video_0792,data/Interview/fear/0006.mp4,Interview - fear emotion video,fear
video_0793,data/Interview/fear/0009.mp4,Interview - fear emotion video,fear
video_0794,data/Interview/fear/0011.mp4,Interview - fear emotion video,fear
video_0795,data/Interview/fear/0012.mp4,Interview - fear emotion video,fear
video_0796,data/Interview/fear/0017.mp4,Interview - fear emotion video,fear
video_0797,data/Interview/fear/0019.mp4,Interview - fear emotion video,fear
video_0798,data/Interview/fear/0022.mp4,Interview - fear emotion video,fear
video_0799,data/Interview/fear/0026.mp4,Interview - fear emotion video,fear
video_0800,data/Interview/fear/0027.mp4,Interview - fear emotion video,fear
video_0801,data/Interview/happy/0086.mp4,Interview - happy emotion video,happy
video_0802,data/Interview/happy/0130.mp4,Interview - happy emotion video,happy
video_0803,data/Interview/happy/0214.mp4,Interview - happy emotion video,happy
video_0804,data/Interview/happy/0215.mp4,Interview - happy emotion video,happy
video_0805,data/Interview/happy/0251.mp4,Interview - happy emotion video,happy
video_0806,data/Interview/happy/0275.mp4,Interview - happy emotion video,happy
video_0807,data/Interview/happy/0386.mp4,Interview - happy emotion video,happy
video_0808,data/Interview/happy/0397.mp4,Interview - happy emotion video,happy
video_0809,data/Interview/happy/0553.mp4,Interview - happy emotion video,happy
video_0810,data/Interview/happy/0620.mp4,Interview - happy emotion video,happy
video_0811,data/Interview/neutral/0001.mp4,Interview - neutral emotion video,neutral
video_0812,data/Interview/neutral/0021.mp4,Interview - neutral emotion video,neutral
video_0813,data/Interview/neutral/0075.mp4,Interview - neutral emotion video,neutral
video_0814,data/Interview/neutral/0125.mp4,Interview - neutral emotion video,neutral
video_0815,data/Interview/neutral/0193.mp4,Interview - neutral emotion video,neutral
video_0816,data/Interview/neutral/0281.mp4,Interview - neutral emotion video,neutral
video_0817,data/Interview/neutral/0313.mp4,Interview - neutral emotion video,neutral
video_0818,data/Interview/neutral/0360.mp4,Interview - neutral emotion video,neutral
video_0819,data/Interview/neutral/0429.mp4,Interview - neutral emotion video,neutral
video_0820,data/Interview/neutral/0460.mp4,Interview - neutral emotion video,neutral
video_0821,data/Interview/sad/0052.mp4,Interview - sad emotion video,sad
video_0822,data/Interview/sad/0068.mp4,Interview - sad emotion video,sad
video_0823,data/Interview/sad/0117.mp4,Interview - sad emotion video,sad
video_0824,data/Interview/sad/0125.mp4,Interview - sad emotion video,sad
video_0825,data/Interview/sad/0128.mp4,Interview - sad emotion video,sad
video_0826,data/Interview/sad/0133.mp4,Interview - sad emotion video,sad
video_0827,data/Interview/sad/0140.mp4,Interview - sad emotion video,sad
video_0828,data/Interview/sad/0156.mp4,Interview - sad emotion video,sad
video_0829,data/Interview/sad/0159.mp4,Interview - sad emotion video,sad
video_0830,data/Interview/sad/0192.mp4,Interview - sad emotion video,sad
video_0831,data/Interview/surprise/0001.mp4,Interview - surprise emotion video,surprise
video_0832,data/Interview/surprise/0004.mp4,Interview - surprise emotion video,surprise
video_0833,data/Interview/surprise/0024.mp4,Interview - surprise emotion video,surprise
video_0834,data/Interview/surprise/0025.mp4,Interview - surprise emotion video,surprise
video_0835,data/Interview/surprise/0031.mp4,Interview - surprise emotion video,surprise
video_0836,data/Interview/surprise/0033.mp4,Interview - surprise emotion video,surprise
video_0837,data/Interview/surprise/0042.mp4,Interview - surprise emotion video,surprise
video_0838,data/Interview/surprise/0043.mp4,Interview - surprise emotion video,surprise
video_0839,data/Interview/surprise/0050.mp4,Interview - surprise emotion video,surprise
video_0840,data/Interview/surprise/0051.mp4,Interview - surprise emotion video,surprise
video_0841,data/Liveshow/angry/0011.mp4,Liveshow - angry emotion video,angry
video_0842,data/Liveshow/angry/0020.mp4,Liveshow - angry emotion video,angry
video_0843,data/Liveshow/angry/0025.mp4,Liveshow - angry emotion video,angry
video_0844,data/Liveshow/angry/0075.mp4,Liveshow - angry emotion video,angry
video_0845,data/Liveshow/angry/0104.mp4,Liveshow - angry emotion video,angry
video_0846,data/Liveshow/angry/0112.mp4,Liveshow - angry emotion video,angry
video_0847,data/Liveshow/angry/0113.mp4,Liveshow - angry emotion video,angry
video_0848,data/Liveshow/angry/0116.mp4,Liveshow - angry emotion video,angry
video_0849,data/Liveshow/angry/0125.mp4,Liveshow - angry emotion video,angry
video_0850,data/Liveshow/angry/0141.mp4,Liveshow - angry emotion video,angry
video_0851,data/Liveshow/disgust/0003.mp4,Liveshow - disgust emotion video,disgust
video_0852,data/Liveshow/disgust/0006.mp4,Liveshow - disgust emotion video,disgust
video_0853,data/Liveshow/disgust/0007.mp4,Liveshow - disgust emotion video,disgust
video_0854,data/Liveshow/disgust/0011.mp4,Liveshow - disgust emotion video,disgust
video_0855,data/Liveshow/disgust/0060.mp4,Liveshow - disgust emotion video,disgust
video_0856,data/Liveshow/disgust/0074.mp4,Liveshow - disgust emotion video,disgust
video_0857,data/Liveshow/disgust/0083.mp4,Liveshow - disgust emotion video,disgust
video_0858,data/Liveshow/disgust/0101.mp4,Liveshow - disgust emotion video,disgust
video_0859,data/Liveshow/disgust/0108.mp4,Liveshow - disgust emotion video,disgust
video_0860,data/Liveshow/disgust/0109.mp4,Liveshow - disgust emotion video,disgust
video_0861,data/Liveshow/fear/0001.mp4,Liveshow - fear emotion video,fear
video_0862,data/Liveshow/fear/0002.mp4,Liveshow - fear emotion video,fear
video_0863,data/Liveshow/fear/0005.mp4,Liveshow - fear emotion video,fear
video_0864,data/Liveshow/fear/0006.mp4,Liveshow - fear emotion video,fear
video_0865,data/Liveshow/fear/0008.mp4,Liveshow - fear emotion video,fear
video_0866,data/Liveshow/fear/0011.mp4,Liveshow - fear emotion video,fear
video_0867,data/Liveshow/fear/0012.mp4,Liveshow - fear emotion video,fear
video_0868,data/Liveshow/fear/0013.mp4,Liveshow - fear emotion video,fear
video_0869,data/Liveshow/fear/0014.mp4,Liveshow - fear emotion video,fear
video_0870,data/Liveshow/fear/0015.mp4,Liveshow - fear emotion video,fear
video_0871,data/Liveshow/happy/0018.mp4,Liveshow - happy emotion video,happy
video_0872,data/Liveshow/happy/0028.mp4,Liveshow - happy emotion video,happy
video_0873,data/Liveshow/happy/0114.mp4,Liveshow - happy emotion video,happy
video_0874,data/Liveshow/happy/0133.mp4,Liveshow - happy emotion video,happy
video_0875,data/Liveshow/happy/0141.mp4,Liveshow - happy emotion video,happy
video_0876,data/Liveshow/happy/0149.mp4,Liveshow - happy emotion video,happy
video_0877,data/Liveshow/happy/0179.mp4,Liveshow - happy emotion video,happy
video_0878,data/Liveshow/happy/0216.mp4,Liveshow - happy emotion video,happy
video_0879,data/Liveshow/happy/0243.mp4,Liveshow - happy emotion video,happy
video_0880,data/Liveshow/happy/0261.mp4,Liveshow - happy emotion video,happy
video_0881,data/Liveshow/neutral/0013.mp4,Liveshow - neutral emotion video,neutral
video_0882,data/Liveshow/neutral/0014.mp4,Liveshow - neutral emotion video,neutral
video_0883,data/Liveshow/neutral/0028.mp4,Liveshow - neutral emotion video,neutral
video_0884,data/Liveshow/neutral/0035.mp4,Liveshow - neutral emotion video,neutral
video_0885,data/Liveshow/neutral/0036.mp4,Liveshow - neutral emotion video,neutral
video_0886,data/Liveshow/neutral/0038.mp4,Liveshow - neutral emotion video,neutral
video_0887,data/Liveshow/neutral/0115.mp4,Liveshow - neutral emotion video,neutral
video_0888,data/Liveshow/neutral/0122.mp4,Liveshow - neutral emotion video,neutral
video_0889,data/Liveshow/neutral/0297.mp4,Liveshow - neutral emotion video,neutral
video_0890,data/Liveshow/neutral/0327.mp4,Liveshow - neutral emotion video,neutral
video_0891,data/Liveshow/sad/0003.mp4,Liveshow - sad emotion video,sad
video_0892,data/Liveshow/sad/0014.mp4,Liveshow - sad emotion video,sad
video_0893,data/Liveshow/sad/0025.mp4,Liveshow - sad emotion video,sad
video_0894,data/Liveshow/sad/0026.mp4,Liveshow - sad emotion video,sad
video_0895,data/Liveshow/sad/0029.mp4,Liveshow - sad emotion video,sad
video_0896,data/Liveshow/sad/0032.mp4,Liveshow - sad emotion video,sad
video_0897,data/Liveshow/sad/0054.mp4,Liveshow - sad emotion video,sad
video_0898,data/Liveshow/sad/0062.mp4,Liveshow - sad emotion video,sad
video_0899,data/Liveshow/sad/0095.mp4,Liveshow - sad emotion video,sad
video_0900,data/Liveshow/sad/0102.mp4,Liveshow - sad emotion video,sad
video_0901,data/Liveshow/surprise/0025.mp4,Liveshow - surprise emotion video,surprise
video_0902,data/Liveshow/surprise/0038.mp4,Liveshow - surprise emotion video,surprise
video_0903,data/Liveshow/surprise/0039.mp4,Liveshow - surprise emotion video,surprise
video_0904,data/Liveshow/surprise/0042.mp4,Liveshow - surprise emotion video,surprise
video_0905,data/Liveshow/surprise/0058.mp4,Liveshow - surprise emotion video,surprise
video_0906,data/Liveshow/surprise/0068.mp4,Liveshow - surprise emotion video,surprise
video_0907,data/Liveshow/surprise/0071.mp4,Liveshow - surprise emotion video,surprise
video_0908,data/Liveshow/surprise/0082.mp4,Liveshow - surprise emotion video,surprise
video_0909,data/Liveshow/surprise/0089.mp4,Liveshow - surprise emotion video,surprise
video_0910,data/Liveshow/surprise/0100.mp4,Liveshow - surprise emotion video,surprise
video_0911,data/Medicine/angry/0004.mp4,Medicine - angry emotion video,angry
video_0912,data/Medicine/angry/0019.mp4,Medicine - angry emotion video,angry
video_0913,data/Medicine/angry/0041.mp4,Medicine - angry emotion video,angry
video_0914,data/Medicine/angry/0046.mp4,Medicine - angry emotion video,angry
video_0915,data/Medicine/angry/0047.mp4,Medicine - angry emotion video,angry
video_0916,data/Medicine/angry/0051.mp4,Medicine - angry emotion video,angry
video_0917,data/Medicine/angry/0063.mp4,Medicine - angry emotion video,angry
video_0918,data/Medicine/angry/0079.mp4,Medicine - angry emotion video,angry
video_0919,data/Medicine/angry/0083.mp4,Medicine - angry emotion video,angry
video_0920,data/Medicine/angry/0095.mp4,Medicine - angry emotion video,angry
video_0921,data/Medicine/disgust/0000.mp4,Medicine - disgust emotion video,disgust
video_0922,data/Medicine/disgust/0003.mp4,Medicine - disgust emotion video,disgust
video_0923,data/Medicine/disgust/0012.mp4,Medicine - disgust emotion video,disgust
video_0924,data/Medicine/disgust/0020.mp4,Medicine - disgust emotion video,disgust
video_0925,data/Medicine/disgust/0025.mp4,Medicine - disgust emotion video,disgust
video_0926,data/Medicine/disgust/0026.mp4,Medicine - disgust emotion video,disgust
video_0927,data/Medicine/disgust/0030.mp4,Medicine - disgust emotion video,disgust
video_0928,data/Medicine/disgust/0033.mp4,Medicine - disgust emotion video,disgust
video_0929,data/Medicine/disgust/0034.mp4,Medicine - disgust emotion video,disgust
video_0930,data/Medicine/disgust/0035.mp4,Medicine - disgust emotion video,disgust
video_0931,data/Medicine/fear/0012.mp4,Medicine - fear emotion video,fear
video_0932,data/Medicine/fear/0016.mp4,Medicine - fear emotion video,fear
video_0933,data/Medicine/fear/0021.mp4,Medicine - fear emotion video,fear
video_0934,data/Medicine/fear/0028.mp4,Medicine - fear emotion video,fear
video_0935,data/Medicine/fear/0041.mp4,Medicine - fear emotion video,fear
video_0936,data/Medicine/fear/0047.mp4,Medicine - fear emotion video,fear
video_0937,data/Medicine/fear/0053.mp4,Medicine - fear emotion video,fear
video_0938,data/Medicine/fear/0055.mp4,Medicine - fear emotion video,fear
video_0939,data/Medicine/fear/0057.mp4,Medicine - fear emotion video,fear
video_0940,data/Medicine/fear/0065.mp4,Medicine - fear emotion video,fear
video_0941,data/Medicine/happy/0003.mp4,Medicine - happy emotion video,happy
video_0942,data/Medicine/happy/0008.mp4,Medicine - happy emotion video,happy
video_0943,data/Medicine/happy/0010.mp4,Medicine - happy emotion video,happy
video_0944,data/Medicine/happy/0012.mp4,Medicine - happy emotion video,happy
video_0945,data/Medicine/happy/0015.mp4,Medicine - happy emotion video,happy
video_0946,data/Medicine/happy/0020.mp4,Medicine - happy emotion video,happy
video_0947,data/Medicine/happy/0023.mp4,Medicine - happy emotion video,happy
video_0948,data/Medicine/happy/0026.mp4,Medicine - happy emotion video,happy
video_0949,data/Medicine/happy/0028.mp4,Medicine - happy emotion video,happy
video_0950,data/Medicine/happy/0061.mp4,Medicine - happy emotion video,happy
video_0951,data/Medicine/neutral/0005.mp4,Medicine - neutral emotion video,neutral
video_0952,data/Medicine/neutral/0023.mp4,Medicine - neutral emotion video,neutral
video_0953,data/Medicine/neutral/0026.mp4,Medicine - neutral emotion video,neutral
video_0954,data/Medicine/neutral/0028.mp4,Medicine - neutral emotion video,neutral
video_0955,data/Medicine/neutral/0039.mp4,Medicine - neutral emotion video,neutral
video_0956,data/Medicine/neutral/0057.mp4,Medicine - neutral emotion video,neutral
video_0957,data/Medicine/neutral/0079.mp4,Medicine - neutral emotion video,neutral
video_0958,data/Medicine/neutral/0125.mp4,Medicine - neutral emotion video,neutral
video_0959,data/Medicine/neutral/0154.mp4,Medicine - neutral emotion video,neutral
video_0960,data/Medicine/neutral/0162.mp4,Medicine - neutral emotion video,neutral
video_0961,data/Medicine/sad/0051.mp4,Medicine - sad emotion video,sad
video_0962,data/Medicine/sad/0056.mp4,Medicine - sad emotion video,sad
video_0963,data/Medicine/sad/0060.mp4,Medicine - sad emotion video,sad
video_0964,data/Medicine/sad/0068.mp4,Medicine - sad emotion video,sad
video_0965,data/Medicine/sad/0077.mp4,Medicine - sad emotion video,sad
video_0966,data/Medicine/sad/0081.mp4,Medicine - sad emotion video,sad
video_0967,data/Medicine/sad/0088.mp4,Medicine - sad emotion video,sad
video_0968,data/Medicine/sad/0113.mp4,Medicine - sad emotion video,sad
video_0969,data/Medicine/sad/0116.mp4,Medicine - sad emotion video,sad
video_0970,data/Medicine/sad/0133.mp4,Medicine - sad emotion video,sad
video_0971,data/Medicine/surprise/0000.mp4,Medicine - surprise emotion video,surprise
video_0972,data/Medicine/surprise/0005.mp4,Medicine - surprise emotion video,surprise
video_0973,data/Medicine/surprise/0020.mp4,Medicine - surprise emotion video,surprise
video_0974,data/Medicine/surprise/0024.mp4,Medicine - surprise emotion video,surprise
video_0975,data/Medicine/surprise/0025.mp4,Medicine - surprise emotion video,surprise
video_0976,data/Medicine/surprise/0037.mp4,Medicine - surprise emotion video,surprise
video_0977,data/Medicine/surprise/0043.mp4,Medicine - surprise emotion video,surprise
video_0978,data/Medicine/surprise/0044.mp4,Medicine - surprise emotion video,surprise
video_0979,data/Medicine/surprise/0046.mp4,Medicine - surprise emotion video,surprise
video_0980,data/Medicine/surprise/0050.mp4,Medicine - surprise emotion video,surprise
video_0981,data/OfficialEvent/angry/0022.mp4,OfficialEvent - angry emotion video,angry
video_0982,data/OfficialEvent/angry/0031.mp4,OfficialEvent - angry emotion video,angry
video_0983,data/OfficialEvent/angry/0043.mp4,OfficialEvent - angry emotion video,angry
video_0984,data/OfficialEvent/angry/0082.mp4,OfficialEvent - angry emotion video,angry
video_0985,data/OfficialEvent/angry/0120.mp4,OfficialEvent - angry emotion video,angry
video_0986,data/OfficialEvent/angry/0196.mp4,OfficialEvent - angry emotion video,angry
video_0987,data/OfficialEvent/angry/0239.mp4,OfficialEvent - angry emotion video,angry
video_0988,data/OfficialEvent/angry/0300.mp4,OfficialEvent - angry emotion video,angry
video_0989,data/OfficialEvent/angry/0309.mp4,OfficialEvent - angry emotion video,angry
video_0990,data/OfficialEvent/angry/0335.mp4,OfficialEvent - angry emotion video,angry
video_0991,data/OfficialEvent/disgust/0001.mp4,OfficialEvent - disgust emotion video,disgust
video_0992,data/OfficialEvent/disgust/0017.mp4,OfficialEvent - disgust emotion video,disgust
video_0993,data/OfficialEvent/disgust/0033.mp4,OfficialEvent - disgust emotion video,disgust
video_0994,data/OfficialEvent/disgust/0036.mp4,OfficialEvent - disgust emotion video,disgust
video_0995,data/OfficialEvent/disgust/0043.mp4,OfficialEvent - disgust emotion video,disgust
video_0996,data/OfficialEvent/disgust/0045.mp4,OfficialEvent - disgust emotion video,disgust
video_0997,data/OfficialEvent/disgust/0052.mp4,OfficialEvent - disgust emotion video,disgust
video_0998,data/OfficialEvent/disgust/0053.mp4,OfficialEvent - disgust emotion video,disgust
video_0999,data/OfficialEvent/disgust/0070.mp4,OfficialEvent - disgust emotion video,disgust
video_1000,data/OfficialEvent/disgust/0081.mp4,OfficialEvent - disgust emotion video,disgust
video_1001,data/OfficialEvent/fear/0000.mp4,OfficialEvent - fear emotion video,fear
video_1002,data/OfficialEvent/fear/0001.mp4,OfficialEvent - fear emotion video,fear
video_1003,data/OfficialEvent/fear/0003.mp4,OfficialEvent - fear emotion video,fear
video_1004,data/OfficialEvent/fear/0005.mp4,OfficialEvent - fear emotion video,fear
video_1005,data/OfficialEvent/fear/0008.mp4,OfficialEvent - fear emotion video,fear
video_1006,data/OfficialEvent/fear/0010.mp4,OfficialEvent - fear emotion video,fear
video_1007,data/OfficialEvent/fear/0012.mp4,OfficialEvent - fear emotion video,fear
video_1008,data/OfficialEvent/fear/0017.mp4,OfficialEvent - fear emotion video,fear
video_1009,data/OfficialEvent/fear/0018.mp4,OfficialEvent - fear emotion video,fear
video_1010,data/OfficialEvent/fear/0020.mp4,OfficialEvent - fear emotion video,fear
video_1011,data/OfficialEvent/happy/0011.mp4,OfficialEvent - happy emotion video,happy
video_1012,data/OfficialEvent/happy/0017.mp4,OfficialEvent - happy emotion video,happy
video_1013,data/OfficialEvent/happy/0072.mp4,OfficialEvent - happy emotion video,happy
video_1014,data/OfficialEvent/happy/0075.mp4,OfficialEvent - happy emotion video,happy
video_1015,data/OfficialEvent/happy/0143.mp4,OfficialEvent - happy emotion video,happy
video_1016,data/OfficialEvent/happy/0153.mp4,OfficialEvent - happy emotion video,happy
video_1017,data/OfficialEvent/happy/0185.mp4,OfficialEvent - happy emotion video,happy
video_1018,data/OfficialEvent/happy/0223.mp4,OfficialEvent - happy emotion video,happy
video_1019,data/OfficialEvent/happy/0253.mp4,OfficialEvent - happy emotion video,happy
video_1020,data/OfficialEvent/happy/0256.mp4,OfficialEvent - happy emotion video,happy
video_1021,data/OfficialEvent/neutral/0041.mp4,OfficialEvent - neutral emotion video,neutral
video_1022,data/OfficialEvent/neutral/0045.mp4,OfficialEvent - neutral emotion video,neutral
video_1023,data/OfficialEvent/neutral/0051.mp4,OfficialEvent - neutral emotion video,neutral
video_1024,data/OfficialEvent/neutral/0063.mp4,OfficialEvent - neutral emotion video,neutral
video_1025,data/OfficialEvent/neutral/0132.mp4,OfficialEvent - neutral emotion video,neutral
video_1026,data/OfficialEvent/neutral/0182.mp4,OfficialEvent - neutral emotion video,neutral
video_1027,data/OfficialEvent/neutral/0189.mp4,OfficialEvent - neutral emotion video,neutral
video_1028,data/OfficialEvent/neutral/0259.mp4,OfficialEvent - neutral emotion video,neutral
video_1029,data/OfficialEvent/neutral/0330.mp4,OfficialEvent - neutral emotion video,neutral
video_1030,data/OfficialEvent/neutral/0409.mp4,OfficialEvent - neutral emotion video,neutral
video_1031,data/OfficialEvent/sad/0003.mp4,OfficialEvent - sad emotion video,sad
video_1032,data/OfficialEvent/sad/0008.mp4,OfficialEvent - sad emotion video,sad
video_1033,data/OfficialEvent/sad/0015.mp4,OfficialEvent - sad emotion video,sad
video_1034,data/OfficialEvent/sad/0021.mp4,OfficialEvent - sad emotion video,sad
video_1035,data/OfficialEvent/sad/0025.mp4,OfficialEvent - sad emotion video,sad
video_1036,data/OfficialEvent/sad/0027.mp4,OfficialEvent - sad emotion video,sad
video_1037,data/OfficialEvent/sad/0065.mp4,OfficialEvent - sad emotion video,sad
video_1038,data/OfficialEvent/sad/0066.mp4,OfficialEvent - sad emotion video,sad
video_1039,data/OfficialEvent/sad/0068.mp4,OfficialEvent - sad emotion video,sad
video_1040,data/OfficialEvent/sad/0081.mp4,OfficialEvent - sad emotion video,sad
video_1041,data/OfficialEvent/surprise/0004.mp4,OfficialEvent - surprise emotion video,surprise
video_1042,data/OfficialEvent/surprise/0014.mp4,OfficialEvent - surprise emotion video,surprise
video_1043,data/OfficialEvent/surprise/0027.mp4,OfficialEvent - surprise emotion video,surprise
video_1044,data/OfficialEvent/surprise/0032.mp4,OfficialEvent - surprise emotion video,surprise
video_1045,data/OfficialEvent/surprise/0044.mp4,OfficialEvent - surprise emotion video,surprise
video_1046,data/OfficialEvent/surprise/0048.mp4,OfficialEvent - surprise emotion video,surprise
video_1047,data/OfficialEvent/surprise/0059.mp4,OfficialEvent - surprise emotion video,surprise
video_1048,data/OfficialEvent/surprise/0071.mp4,OfficialEvent - surprise emotion video,surprise
video_1049,data/OfficialEvent/surprise/0078.mp4,OfficialEvent - surprise emotion video,surprise
video_1050,data/OfficialEvent/surprise/0088.mp4,OfficialEvent - surprise emotion video,surprise
video_1051,data/ScholarReport/angry/0001.mp4,ScholarReport - angry emotion video,angry
video_1052,data/ScholarReport/angry/0047.mp4,ScholarReport - angry emotion video,angry
video_1053,data/ScholarReport/angry/0067.mp4,ScholarReport - angry emotion video,angry
video_1054,data/ScholarReport/angry/0112.mp4,ScholarReport - angry emotion video,angry
video_1055,data/ScholarReport/angry/0127.mp4,ScholarReport - angry emotion video,angry
video_1056,data/ScholarReport/angry/0199.mp4,ScholarReport - angry emotion video,angry
video_1057,data/ScholarReport/angry/0202.mp4,ScholarReport - angry emotion video,angry
video_1058,data/ScholarReport/angry/0208.mp4,ScholarReport - angry emotion video,angry
video_1059,data/ScholarReport/angry/0302.mp4,ScholarReport - angry emotion video,angry
video_1060,data/ScholarReport/angry/0321.mp4,ScholarReport - angry emotion video,angry
video_1061,data/ScholarReport/disgust/0001.mp4,ScholarReport - disgust emotion video,disgust
video_1062,data/ScholarReport/disgust/0004.mp4,ScholarReport - disgust emotion video,disgust
video_1063,data/ScholarReport/disgust/0025.mp4,ScholarReport - disgust emotion video,disgust
video_1064,data/ScholarReport/disgust/0030.mp4,ScholarReport - disgust emotion video,disgust
video_1065,data/ScholarReport/disgust/0046.mp4,ScholarReport - disgust emotion video,disgust
video_1066,data/ScholarReport/disgust/0050.mp4,ScholarReport - disgust emotion video,disgust
video_1067,data/ScholarReport/disgust/0056.mp4,ScholarReport - disgust emotion video,disgust
video_1068,data/ScholarReport/disgust/0080.mp4,ScholarReport - disgust emotion video,disgust
video_1069,data/ScholarReport/disgust/0132.mp4,ScholarReport - disgust emotion video,disgust
video_1070,data/ScholarReport/disgust/0137.mp4,ScholarReport - disgust emotion video,disgust
video_1071,data/ScholarReport/fear/0000.mp4,ScholarReport - fear emotion video,fear
video_1072,data/ScholarReport/fear/0011.mp4,ScholarReport - fear emotion video,fear
video_1073,data/ScholarReport/fear/0028.mp4,ScholarReport - fear emotion video,fear
video_1074,data/ScholarReport/fear/0044.mp4,ScholarReport - fear emotion video,fear
video_1075,data/ScholarReport/fear/0065.mp4,ScholarReport - fear emotion video,fear
video_1076,data/ScholarReport/fear/0067.mp4,ScholarReport - fear emotion video,fear
video_1077,data/ScholarReport/fear/0082.mp4,ScholarReport - fear emotion video,fear
video_1078,data/ScholarReport/fear/0085.mp4,ScholarReport - fear emotion video,fear
video_1079,data/ScholarReport/fear/0089.mp4,ScholarReport - fear emotion video,fear
video_1080,data/ScholarReport/fear/0101.mp4,ScholarReport - fear emotion video,fear
video_1081,data/ScholarReport/happy/0013.mp4,ScholarReport - happy emotion video,happy
video_1082,data/ScholarReport/happy/0041.mp4,ScholarReport - happy emotion video,happy
video_1083,data/ScholarReport/happy/0095.mp4,ScholarReport - happy emotion video,happy
video_1084,data/ScholarReport/happy/0105.mp4,ScholarReport - happy emotion video,happy
video_1085,data/ScholarReport/happy/0133.mp4,ScholarReport - happy emotion video,happy
video_1086,data/ScholarReport/happy/0236.mp4,ScholarReport - happy emotion video,happy
video_1087,data/ScholarReport/happy/0429.mp4,ScholarReport - happy emotion video,happy
video_1088,data/ScholarReport/happy/0440.mp4,ScholarReport - happy emotion video,happy
video_1089,data/ScholarReport/happy/0455.mp4,ScholarReport - happy emotion video,happy
video_1090,data/ScholarReport/happy/0505.mp4,ScholarReport - happy emotion video,happy
video_1091,data/ScholarReport/neutral/0020.mp4,ScholarReport - neutral emotion video,neutral
video_1092,data/ScholarReport/neutral/0021.mp4,ScholarReport - neutral emotion video,neutral
video_1093,data/ScholarReport/neutral/0034.mp4,ScholarReport - neutral emotion video,neutral
video_1094,data/ScholarReport/neutral/0127.mp4,ScholarReport - neutral emotion video,neutral
video_1095,data/ScholarReport/neutral/0155.mp4,ScholarReport - neutral emotion video,neutral
video_1096,data/ScholarReport/neutral/0312.mp4,ScholarReport - neutral emotion video,neutral
video_1097,data/ScholarReport/neutral/0396.mp4,ScholarReport - neutral emotion video,neutral
video_1098,data/ScholarReport/neutral/0415.mp4,ScholarReport - neutral emotion video,neutral
video_1099,data/ScholarReport/neutral/0438.mp4,ScholarReport - neutral emotion video,neutral
video_1100,data/ScholarReport/neutral/0462.mp4,ScholarReport - neutral emotion video,neutral
video_1101,data/ScholarReport/sad/0025.mp4,ScholarReport - sad emotion video,sad
video_1102,data/ScholarReport/sad/0051.mp4,ScholarReport - sad emotion video,sad
video_1103,data/ScholarReport/sad/0058.mp4,ScholarReport - sad emotion video,sad
